Type,StatusReason,City,Zip,state,Latitude,Longitude
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,069022777,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065208062,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061062528,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WEST HARTFORD,061191060,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,STAMFORD,069051202,CT,41.079611,-73.54608
INDIVIDUAL,PRIOR DISCIPLINE,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,WATERTOWN,06795,CT,41.601155,-73.121468
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW BRITAIN,06050,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NEW HAVEN,065191233,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEWINGTON,06111,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,WEST HARTFORD,06107,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NEW LONDON,063205544,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,068306088,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,069021627,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065191369,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WATERBURY,06710,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,BRIDGEPORT,066102805,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,PUTNAM,06260,CT,41.916752,-71.910703
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208020,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,COS COB,06807,CT,41.048595,-73.591901
INDIVIDUAL,CURRENT,NORWICH,063607524,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,TORRINGTON,067906679,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,SOUTHPORT,06890,CT,41.13494,-73.287125
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06515,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,06877,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,HARTFORD,061063315,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW MILFORD,06776,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06504,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061063309,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,068313218,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW BRITAIN,06052,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRIDGEPORT,066064201,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,EAST HAMPTON,064241625,CT,41.573833,-72.484941
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW LONDON,063204975,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NEW HAVEN,065116662,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,GREENWICH,068302912,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,SHARON,060692096,CT,41.879026,-73.46163
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,COS COB,06807,CT,41.048595,-73.591901
INDIVIDUAL,CURRENT,PLANTSVILLE,06479,CT,41.583155,-72.891852
INDIVIDUAL,CURRENT,MANCHESTER,060406767,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,WEST HARTFORD,061071108,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WESTON,068832810,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,BRISTOL,060105132,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW BRITAIN,06052,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,STAMFORD,069031718,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORTH HAVEN,064733508,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,DANBURY,068106007,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRISTOL,060106951,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,GREENWICH,068304608,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,TORRINGTON,067903493,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,PLANTSVILLE,06479,CT,41.583155,-72.891852
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,PRIOR DISCIPLINE,WETHERSFIELD,061091700,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,BRISTOL,06010,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069021627,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WESTON,06883,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,WEST HAVEN,065162770,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,GREENWICH,068314172,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,HARTFORD,061025037,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORTH HAVEN,064732307,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NEW HAVEN,065114405,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,069053948,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NOANK,063405634,CT,41.337502,-71.997557
INDIVIDUAL,CURRENT,NEW LONDON,063204969,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,NORTH HAVEN,064732142,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NEW HAVEN,065208019,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,STAMFORD,069055436,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NIANTIC,063571210,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NEW HAVEN,065117204,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065208064,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NORWICH,063604062,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW CANAAN,068406346,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,NEW LONDON,063205945,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061171532,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,HARTFORD,061057140,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW CANAAN,068403706,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,NEW BRITAIN,060513916,CT,41.676555,-72.786161
INDIVIDUAL,CURRENT,SHELTON,064846264,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,NORTH HAVEN,064734349,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NORWICH,063602740,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORWICH,063602740,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,MERIDEN,064512101,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,OLD GREENWICH,068701823,CT,41.020119,-73.567675
INDIVIDUAL,CURRENT,WEST HAVEN,06516,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,SHELTON,064846228,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,GREENWICH,068305426,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,STAMFORD,069055515,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,069012339,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06850,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065208057,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,BRIDGEPORT,06460,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,WEST HARTFORD,061101424,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,BRIDGEPORT,06604,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103218,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,NEW HAVEN,065114043,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,RIDGEFIELD,068774600,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,WEST HARTFORD,061073061,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WILLIMANTIC,062262093,CT,41.716557,-72.211733
INDIVIDUAL,CURRENT,STAMFORD,069055315,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,RIVERSIDE,06878,CT,41.030093,-73.583719
INDIVIDUAL,CURRENT,NEW CANAAN,06840,CT,41.141703,-73.490141
INDIVIDUAL,CURRENT,NIANTIC,06357,CT,41.316749,-72.199878
INDIVIDUAL,CURRENT,BRIDGEPORT,06610,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,STAMFORD,069055216,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,06905,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,MIDDLETOWN,064574700,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,DURHAM,06422,CT,41.468922,-72.684525
INDIVIDUAL,CURRENT,NEW HAVEN,06519,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW LONDON,06320,CT,41.332957,-72.096176
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06112,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065115991,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069023628,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065116662,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061051714,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,DANBURY,068106099,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,NEW HAVEN,065113178,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,069023948,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEW HAVEN,065102715,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06851,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,RIDGEFIELD,068775217,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,TORRINGTON,067903096,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,SHELTON,064844696,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,COS COB,06807,CT,41.048595,-73.591901
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06119,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERBURY,06705,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,BRIDGEPORT,066102805,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,NEW HAVEN,065152129,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,HARTFORD,061051208,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065103221,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,061192110,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,RIDGEFIELD,068773640,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,NEW MILFORD,06776,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,COS COB,06807,CT,41.048595,-73.591901
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORTH HAVEN,064732822,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,EAST HAVEN,065124612,CT,41.293453,-72.858994
INDIVIDUAL,CURRENT,RIDGEFIELD,068771231,CT,41.269688,-73.492611
INDIVIDUAL,CURRENT,MANCHESTER,060405986,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,NEW HAVEN,06520,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06850,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,MERIDEN,06450,CT,41.536777,-72.794543
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NEW HAVEN,065103108,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NEW HAVEN,065191304,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWALK,06850,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,06902,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,061063322,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,06830,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,06117,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,MANSFIELD CENTER,062501664,CT,41.767096,-72.186811
INDIVIDUAL,CURRENT,RIVERSIDE,068781614,CT,41.030093,-73.583719
INDIVIDUAL,CURRENT,MIDDLETOWN,064574629,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,WEST HARTFORD,061071610,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,DERBY,064181326,CT,41.326124,-73.082574
INDIVIDUAL,CURRENT,NEW HAVEN,065103220,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069020001,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,NEWINGTON,061115053,CT,41.686993,-72.730839
INDIVIDUAL,CURRENT,GALES FERRY,063351800,CT,41.421722,-72.084501
INDIVIDUAL,CURRENT,BRISTOL,060108122,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,BRISTOL,06011,CT,41.681578,-72.940749
INDIVIDUAL,CURRENT,WETHERSFIELD,061091235,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,BRIDGEPORT,06606,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,WEST HARTFORD,061172402,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WEST HARTFORD,061172845,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,OLD GREENWICH,068701640,CT,41.020119,-73.567675
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,069055315,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NORWICH,063602408,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,STAMFORD,069024523,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,SHELTON,06484,CT,41.304577,-73.139215
INDIVIDUAL,CURRENT,MANCHESTER,06040,CT,41.77963,-72.520157
INDIVIDUAL,CURRENT,NEW HAVEN,065112206,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,TORRINGTON,06790,CT,41.8342,-73.13147
INDIVIDUAL,CURRENT,MYSTIC,06355,CT,41.355976,-71.955882
INDIVIDUAL,CURRENT,DURHAM,064222306,CT,41.468922,-72.684525
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
INDIVIDUAL,CURRENT,NEW HAVEN,065113603,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,DANBURY,068104151,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,GREENWICH,068315151,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW MILFORD,06776,CT,41.580295,-73.403934
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WETHERSFIELD,061094363,CT,41.702484,-72.669301
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,GREENWICH,068306088,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,ORANGE,064773537,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,GREENWICH,068306088,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,WEST HARTFORD,061191544,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,061051208,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,DANBURY,06810,CT,41.398741,-73.478103
INDIVIDUAL,CURRENT,BRIDGEPORT,066102805,CT,41.187393,-73.195757
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,WATERBURY,06708,CT,41.5585,-73.036685
INDIVIDUAL,CURRENT,COS COB,068072207,CT,41.048595,-73.591901
INDIVIDUAL,CURRENT,STAMFORD,069020002,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WATERFORD,06385,CT,41.346273,-72.129342
INDIVIDUAL,CURRENT,WEST HAVEN,065162770,CT,41.272121,-72.967497
INDIVIDUAL,CURRENT,HARTFORD,06105,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,06511,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,NORWICH,06360,CT,41.548006,-72.089454
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,PRIOR DISCIPLINE,NORWALK,068502600,CT,41.092739,-73.419796
INDIVIDUAL,CURRENT,HARTFORD,061065528,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,ORANGE,06477,CT,41.284951,-73.024637
INDIVIDUAL,CURRENT,STAMFORD,069024536,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WEST HARTFORD,061072743,CT,41.766568,-72.754944
INDIVIDUAL,CURRENT,HARTFORD,061028000,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,GREENWICH,06831,CT,41.027773,-73.626931
INDIVIDUAL,CURRENT,NEW HAVEN,06510,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,STAMFORD,069023602,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,STAMFORD,06903,CT,41.079611,-73.54608
INDIVIDUAL,CURRENT,WESTON,068832513,CT,41.203236,-73.378781
INDIVIDUAL,CURRENT,MIDDLETOWN,06457,CT,41.548611,-72.656784
INDIVIDUAL,CURRENT,NORTH HAVEN,064732195,CT,41.381465,-72.856371
INDIVIDUAL,CURRENT,HARTFORD,06106,CT,41.765933,-72.681579
INDIVIDUAL,CURRENT,NEW HAVEN,065191369,CT,41.310809,-72.924953
INDIVIDUAL,CURRENT,SOUTHPORT,06890,CT,41.13494,-73.287125
INDIVIDUAL,CURRENT,EAST HARTFORD,061083240,CT,41.760695,-72.607646
